DATE,T2M,TMIN,TMAX,TDEW,RH2M,RAIN,WIND,SRAD,Evapotranspiration
1981-12-05,25.8,22.2,29.7,21.7,79.1,0.9,1.5,,2.7041
1981-12-06,25.0,21.0,29.2,19.5,72.8,0.5,1.3,,2.7335
1981-12-07,24.6,21.0,28.6,18.8,70.9,0.0,1.2,,2.5581
1981-12-08,25.1,22.1,29.0,20.4,76.1,0.0,1.5,,2.6084
1981-12-09,24.9,20.8,29.2,20.2,76.7,0.3,1.4,,2.5185
1981-12-10,24.5,20.1,28.9,18.9,71.8,0.1,1.4,,2.4302
1981-12-11,23.9,19.2,28.3,17.4,68.2,0.0,1.3,,3.0753
1981-12-12,23.7,19.7,28.0,18.0,71.4,0.0,1.2,,3.2897
1981-12-13,23.7,19.1,28.4,18.6,74.4,0.0,2.0,,3.2932
1981-12-14,23.7,19.4,28.1,18.3,73.1,0.0,1.6,,3.0335
1981-12-15,24.8,19.7,29.4,20.2,76.4,0.0,1.3,,3.2447
1981-12-16,26.1,22.4,30.0,21.9,78.6,0.8,2.0,,3.0251
1981-12-17,25.9,22.4,30.0,22.4,81.4,0.4,2.2,,3.2019
1981-12-18,26.0,22.8,30.3,22.2,80.4,3.1,1.9,,3.1789
1981-12-19,24.9,22.5,28.2,21.9,83.9,0.6,2.2,,2.9532
1981-12-20,25.6,22.3,29.9,21.5,79.0,0.7,2.4,,3.0183
1981-12-21,26.0,22.4,30.1,21.7,78.1,0.6,1.7,,3.0814
1981-12-22,26.5,22.9,30.8,22.0,77.4,0.2,1.8,,3.2018
1981-12-23,26.3,23.5,30.4,21.6,76.4,0.1,2.0,,3.2261
1981-12-24,25.4,22.7,28.7,20.5,75.1,0.0,1.8,,3.2846
1981-12-25,25.0,22.0,29.5,20.1,75.2,0.0,2.8,,3.2734
1981-12-26,24.7,20.0,29.8,19.2,73.2,0.0,2.3,,3.4526
1981-12-27,25.5,21.1,30.5,19.8,72.6,0.0,2.2,,3.323
1981-12-28,24.8,21.2,29.8,18.8,70.8,0.0,2.2,,3.1546
1981-12-29,24.7,19.4,30.6,18.3,69.3,0.0,1.6,,2.8364
1981-12-30,24.8,20.0,30.4,18.2,69.1,0.0,1.8,,3.0977
1981-12-31,24.7,20.0,30.8,18.4,70.7,0.0,2.5,,3.3376
1982-01-01,24.6,19.5,30.5,18.1,69.9,0.0,2.2,,3.3023
1982-01-02,25.1,20.1,30.8,18.7,70.0,0.0,1.9,,3.2437
1982-01-03,25.7,20.6,31.6,19.5,70.6,0.0,1.7,,3.0409
1982-01-04,25.6,20.7,31.8,18.0,65.9,0.0,1.9,,3.2615
1982-01-05,25.2,20.0,31.9,17.4,65.1,0.0,2.4,,3.4357
1982-01-06,25.3,20.2,31.9,16.3,61.4,0.0,2.2,,3.4317
1982-01-07,25.4,20.1,31.9,17.4,64.5,0.0,2.1,,3.2997
1982-01-08,25.6,20.4,31.9,17.8,65.1,0.0,1.6,,3.2779
1982-01-09,25.3,19.7,31.8,17.4,65.3,0.0,1.4,,3.2257
1982-01-10,25.3,20.3,31.1,18.8,69.8,0.0,1.2,,2.7452
1982-01-11,25.7,21.1,31.3,20.1,73.5,0.0,1.4,,2.8339
1982-01-12,25.9,22.6,31.0,21.0,75.9,0.0,1.2,,2.6922
1982-01-13,26.2,21.6,32.3,19.3,68.9,0.0,1.4,,2.7721
1982-01-14,25.3,19.8,32.4,16.7,63.1,0.0,1.9,,3.2251
1982-01-15,25.1,19.2,32.2,16.4,62.6,0.0,1.5,,3.0712
1982-01-16,25.0,19.0,31.8,15.6,60.4,0.0,1.4,,3.2488
1982-01-17,25.2,18.8,32.2,15.2,58.8,0.0,1.9,,3.0589
1982-01-18,25.8,19.6,32.7,17.0,62.5,0.0,1.3,,3.4892
1982-01-19,25.8,20.3,32.2,17.6,64.1,0.0,1.1,,3.2494
1982-01-20,25.8,20.0,32.4,17.5,63.7,0.0,1.7,,3.3234
1982-01-21,26.0,20.6,32.7,16.9,61.2,0.0,1.4,,3.3326
1982-01-22,25.5,19.0,32.2,14.7,56.4,0.0,2.0,,3.1081
1982-01-23,26.3,21.0,32.5,18.0,63.2,0.0,1.4,,2.9056
1982-01-24,26.1,21.5,32.4,16.4,59.3,0.0,1.8,,2.924
1982-01-25,25.8,19.5,32.6,15.7,57.9,0.0,2.1,,3.0278
1982-01-26,26.0,20.0,32.8,17.1,61.6,0.0,2.1,,3.0479
1982-01-27,27.1,22.0,33.3,19.2,65.3,0.0,1.6,,2.8271
1982-01-28,27.4,22.4,33.6,19.7,66.1,0.0,1.6,,2.9243
1982-01-29,27.5,22.1,34.2,17.8,59.7,0.0,1.8,,3.0432
1982-01-30,27.2,21.4,34.4,17.4,59.5,0.0,2.1,,3.2263
1982-01-31,27.5,22.0,34.2,17.6,58.2,0.0,1.8,,3.2548
1982-02-01,27.2,22.2,33.8,16.8,56.8,0.0,1.3,,3.4597
1982-02-02,26.8,21.2,33.7,16.3,57.0,0.0,1.9,,3.1734
1982-02-03,27.2,21.1,34.5,17.3,59.8,0.0,1.7,,3.0817
1982-02-04,28.1,22.9,34.8,19.6,64.2,0.0,1.8,,2.8341
1982-02-05,28.2,23.8,34.0,20.1,64.6,0.0,1.7,,2.9136
1982-02-06,28.2,24.4,34.0,20.1,64.6,0.0,1.7,,2.5271
1982-02-07,28.2,23.8,33.4,19.5,61.9,0.0,1.5,,2.608
1982-02-08,28.6,22.8,35.4,17.4,55.9,0.0,1.5,,2.9851
1982-02-09,28.6,22.6,35.8,16.6,53.9,0.0,1.6,,3.0892
1982-02-10,28.5,22.2,36.4,15.9,53.4,0.0,1.2,,3.0991
1982-02-11,28.4,22.9,36.0,17.1,57.0,0.0,1.3,,3.2631
1982-02-12,28.6,24.0,35.2,18.1,58.1,0.0,1.1,,2.6978
1982-02-13,28.2,22.6,35.8,16.3,55.2,0.0,1.5,,2.8697
1982-02-14,28.4,22.9,36.2,16.6,58.0,0.0,1.4,,3.0122
1982-02-15,28.6,22.4,36.4,15.6,54.7,0.0,1.5,,3.0156
1982-02-16,28.9,23.1,36.6,18.0,59.2,0.0,1.5,,2.99
1982-02-17,28.7,24.0,35.0,20.0,62.8,0.0,2.0,,2.3899
1982-02-18,28.9,24.0,35.9,20.0,62.6,0.0,1.9,,2.4371
1982-02-19,29.4,24.7,36.3,19.9,61.1,0.0,1.6,,2.5351
1982-02-20,29.4,24.7,36.7,18.2,57.6,0.0,1.4,,2.791
1982-02-21,29.3,23.0,37.1,15.9,52.0,0.0,1.6,,3.2288
1982-02-22,29.5,23.3,37.2,15.5,50.1,0.0,1.0,,3.0143
1982-02-23,29.3,22.2,37.4,14.5,47.6,0.0,1.7,,3.1628
1982-02-24,29.4,23.0,37.5,15.4,51.2,0.0,1.3,,2.831
1982-02-25,29.7,24.0,37.7,17.1,53.6,0.0,1.4,,2.9239
1982-02-26,30.0,24.0,37.9,15.2,48.4,0.0,1.3,,2.9048
1982-02-27,29.8,24.0,37.3,16.7,51.4,0.0,1.3,,2.9657
1982-02-28,29.7,23.7,37.5,17.0,53.8,0.0,1.7,,3.0685
1982-03-01,29.6,24.4,36.8,19.7,60.4,0.0,2.0,,2.8345
1982-03-02,29.4,24.8,35.3,20.6,62.5,0.0,2.0,,2.6599
1982-03-03,30.0,25.2,36.8,20.1,59.4,0.0,1.9,,2.7629
1982-03-04,30.0,25.4,36.9,20.4,60.2,0.0,2.0,,3.1091
1982-03-05,29.9,24.9,36.9,19.7,58.7,0.0,2.7,,3.1048
1982-03-06,29.4,24.9,36.0,20.1,61.0,0.0,2.8,,2.8244
1982-03-07,29.2,24.6,35.9,19.8,60.3,0.0,2.5,,2.4049
1982-03-08,29.2,24.0,36.8,19.4,59.7,0.0,2.8,,2.7534
1982-03-09,29.4,24.4,36.6,19.9,60.2,0.0,2.5,,2.7054
1982-03-10,29.7,24.2,37.4,19.6,59.9,0.0,2.1,,2.8106
1982-03-11,29.6,24.7,37.0,20.3,61.9,0.0,2.3,,2.7289
1982-03-12,29.9,24.8,37.5,19.4,58.8,0.0,2.0,,2.6771
1982-03-13,30.3,24.0,38.0,17.0,51.4,0.0,1.1,,3.3399
1982-03-14,30.4,23.7,37.9,15.6,46.9,0.0,1.0,,3.5336
1982-03-15,30.1,24.2,37.8,16.6,51.2,0.0,1.3,,3.5419
1982-03-16,29.8,24.6,37.5,18.8,57.5,0.0,1.7,,3.0249
1982-03-17,29.1,25.0,35.4,21.2,65.2,0.0,2.7,,2.6339
1982-03-18,29.7,24.6,37.3,20.8,63.0,0.0,2.2,,2.7649
1982-03-19,30.0,25.6,36.7,21.1,62.6,0.0,2.2,,2.5614
1982-03-20,30.2,24.8,37.8,19.6,59.0,0.0,1.7,,2.9878
1982-03-21,30.3,24.4,37.8,16.8,51.8,0.0,1.4,,3.2534
1982-03-22,30.4,25.0,37.4,17.9,52.9,0.3,1.3,,3.3092
1982-03-23,29.6,25.8,35.6,21.1,63.2,0.3,2.2,,2.8894
1982-03-24,29.4,25.8,35.3,21.2,63.6,0.0,2.6,,2.6559
1982-03-25,29.5,25.3,35.6,21.6,65.1,0.2,2.7,,2.496
1982-03-26,29.7,26.1,35.4,21.4,63.1,3.2,2.6,,2.3732
1982-03-27,29.5,25.2,36.0,21.3,64.2,4.4,2.0,,2.5
1982-03-28,29.7,25.1,36.7,22.2,67.9,4.6,1.5,,3.1899
1982-03-29,29.7,25.3,36.3,22.4,69.0,3.9,1.3,,3.2676
1982-03-30,29.1,25.3,35.5,21.8,69.4,10.2,1.4,,3.1226
1982-03-31,29.1,25.0,35.6,22.4,71.0,13.6,1.7,,2.8954
1982-04-01,28.7,25.5,33.4,23.3,74.6,2.0,2.9,,2.5838
1982-04-02,29.0,26.0,33.5,23.8,74.5,0.4,2.9,,2.5224
1982-04-03,28.9,25.7,33.8,22.9,71.8,0.0,2.9,,2.5236
1982-04-04,28.3,25.8,32.0,22.9,73.6,0.0,2.2,,2.6281
1982-04-05,28.9,25.1,34.6,22.7,72.1,0.0,2.2,,2.7009
1982-04-06,30.2,25.8,36.7,22.3,67.1,0.0,1.7,,2.888
1982-04-07,30.2,26.3,36.7,21.6,65.2,0.0,1.7,,3.2244
1982-04-08,29.9,25.4,36.4,21.7,65.6,0.0,1.9,,2.7352
1982-04-09,29.8,25.4,35.9,22.2,66.4,0.0,2.5,,2.7367
1982-04-10,30.6,26.0,37.6,21.1,60.8,0.0,2.1,,2.7152
1982-04-11,30.6,25.7,37.2,21.3,61.9,0.0,1.9,,2.8787
1982-04-12,29.6,26.2,35.3,22.4,68.4,24.3,1.8,,3.4006
1982-04-13,28.8,25.6,33.6,23.2,73.6,23.8,1.5,,3.093
1982-04-14,28.6,26.1,32.8,23.4,74.8,1.8,1.5,,2.8242
1982-04-15,28.5,25.9,33.0,23.4,75.7,3.6,1.6,,2.643
1982-04-16,28.7,25.3,33.6,23.1,73.6,2.5,2.1,,2.7236
1982-04-17,28.4,25.7,32.6,23.5,75.9,1.2,2.3,,2.5153
1982-04-18,28.8,25.9,33.9,23.4,74.5,0.2,2.5,,2.5959
1982-04-19,27.6,25.4,31.1,23.9,81.1,35.8,2.2,,2.3095
1982-04-20,27.6,24.9,31.8,22.8,76.6,4.4,2.1,,2.4574
1982-04-21,27.9,24.8,31.8,22.8,75.1,5.9,1.8,,2.2735
1982-04-22,28.6,25.2,33.2,23.8,76.6,1.6,2.2,,3.5775
1982-04-23,28.0,25.9,30.9,23.8,78.8,1.4,2.1,,3.1316
1982-04-24,27.9,25.9,30.9,24.1,80.5,0.4,2.1,,3.2989
1982-04-25,27.3,25.8,29.6,23.4,80.2,0.1,2.5,,3.0444
1982-04-26,27.9,25.8,31.1,23.0,75.8,1.9,2.4,,3.0706
1982-04-27,28.2,25.6,32.0,23.9,78.8,3.1,1.9,,2.6307
1982-04-28,26.8,25.0,28.6,23.7,83.4,0.1,2.1,,2.6972
1982-04-29,28.4,24.2,33.8,22.9,74.1,1.4,2.2,,2.8012
1982-04-30,28.5,25.3,33.2,23.4,75.7,4.1,2.0,,2.8028
1982-05-01,28.4,25.7,32.3,23.9,77.9,1.1,2.4,,2.9238
1982-05-02,27.5,25.6,30.4,24.2,82.6,24.2,2.0,,3.1947
1982-05-03,27.7,25.5,31.0,24.2,82.2,20.8,1.9,,3.2875
1982-05-04,27.6,25.0,31.0,23.8,81.1,5.7,2.2,,3.2092
1982-05-05,27.4,25.3,30.6,24.2,83.4,0.8,2.3,,3.0553
1982-05-06,27.8,25.2,31.6,23.6,79.1,0.5,2.4,,2.8736
1982-05-07,28.0,24.9,32.8,23.1,76.4,0.4,2.6,,2.7398
1982-05-08,27.8,25.2,31.8,23.9,80.3,6.0,2.4,,2.9166
1982-05-09,28.3,25.0,33.0,23.7,77.8,1.1,2.1,,2.4893
1982-05-10,27.4,25.5,29.9,24.3,83.7,0.7,1.7,,3.0975
1982-05-11,27.9,25.6,31.6,24.0,80.2,0.2,2.1,,2.8416
1982-05-12,27.2,25.3,30.1,23.6,81.4,0.1,1.9,,2.988
1982-05-13,28.2,25.1,32.7,23.5,77.0,0.2,2.3,,3.4225
1982-05-14,27.6,25.7,30.8,23.9,80.8,0.2,1.9,,2.8379
1982-05-15,27.8,25.6,30.9,23.8,79.7,0.2,1.7,,3.0478
1982-05-16,26.4,24.6,28.5,23.1,82.8,16.4,2.2,,3.0486
1982-05-17,26.8,24.4,29.7,23.1,80.9,4.2,1.7,,3.1358
1982-05-18,27.3,24.7,30.8,23.2,79.1,2.3,1.7,,3.3311
1982-05-19,27.6,25.0,31.0,23.6,79.5,0.8,1.5,,3.0123
1982-05-20,27.8,25.4,31.3,23.3,78.1,0.7,1.4,,3.0182
1982-05-21,27.9,25.5,31.0,24.3,81.5,12.8,1.9,,3.2724
1982-05-22,27.5,25.7,30.1,24.7,85.2,9.4,1.6,,3.0114
1982-05-23,27.2,25.7,29.4,24.4,85.2,0.8,1.4,,2.7384
1982-05-24,27.8,25.3,31.4,24.0,80.7,1.0,1.6,,3.0406
1982-05-25,28.1,25.6,31.6,24.2,80.4,3.4,2.2,,3.1908
1982-05-26,27.1,25.8,29.0,23.7,82.1,1.9,1.7,,2.7426
1982-05-27,27.4,25.1,30.8,23.8,81.2,7.8,2.4,,2.8706
1982-05-28,26.6,25.0,28.6,24.3,87.4,11.9,2.6,,1.9638
1982-05-29,26.6,24.8,29.5,24.1,86.2,11.7,2.4,,2.2311
1982-05-30,27.0,24.9,29.9,23.9,83.9,6.0,2.7,,2.5793
1982-05-31,26.8,25.2,28.9,24.2,86.0,16.8,2.6,,2.2048
1982-06-01,27.4,25.8,29.9,24.0,82.5,12.7,3.3,,2.1409
1982-06-02,27.4,25.5,30.3,23.9,81.5,8.7,3.5,,2.0535
1982-06-03,26.9,25.2,29.0,23.2,80.8,11.3,3.0,,2.3483
1982-06-04,26.4,25.0,28.8,23.2,83.2,11.6,3.1,,2.3517
1982-06-05,26.7,24.5,29.3,23.5,83.1,6.1,2.9,,2.4082
1982-06-06,26.8,25.0,29.1,24.1,85.7,15.3,2.5,,2.5194
1982-06-07,26.9,25.3,29.2,24.2,85.6,2.3,2.9,,2.6343
1982-06-08,25.8,24.8,27.1,23.7,88.4,10.6,3.7,,2.7078
1982-06-09,25.8,24.6,27.5,23.5,87.5,23.4,4.5,,2.8231
1982-06-10,25.9,24.8,27.0,23.9,88.8,48.6,4.9,,2.0567
1982-06-11,26.0,24.5,28.1,23.6,86.8,42.0,4.0,,2.4561
1982-06-12,26.1,24.1,28.4,23.0,83.3,4.1,2.8,,2.7483
1982-06-13,26.3,24.4,28.9,23.2,83.6,3.2,3.0,,2.2055
1982-06-14,26.0,24.8,27.9,24.2,89.6,10.8,3.6,,2.1034
1982-06-15,26.1,25.2,27.6,24.0,88.2,19.4,3.9,,1.548
1982-06-16,26.2,24.6,28.6,23.2,83.9,66.9,3.0,,1.9964
1982-06-17,25.9,24.5,28.2,23.4,86.1,40.9,2.9,,1.6801
1982-06-18,26.0,24.2,28.2,23.4,86.0,66.1,3.0,,1.7538
1982-06-19,26.4,24.2,28.9,23.6,85.3,83.9,2.4,,2.1325
1982-06-20,26.0,24.8,28.0,24.1,89.1,36.7,2.6,,2.1945
1982-06-21,26.2,24.6,28.4,24.3,89.4,13.4,2.7,,2.2193
1982-06-22,25.9,24.6,27.8,24.3,91.3,21.4,2.7,,2.1095
1982-06-23,25.3,24.1,26.9,23.3,89.0,19.8,2.5,,1.981
1982-06-24,25.1,23.7,26.7,23.1,88.7,9.4,2.0,,2.2728
1982-06-25,25.3,23.2,27.8,23.3,88.6,28.6,2.8,,1.8329
1982-06-26,25.6,23.6,27.9,23.6,88.8,26.4,2.7,,1.669
1982-06-27,25.6,24.0,28.0,23.0,85.5,30.9,3.2,,1.909
1982-06-28,25.3,23.6,27.6,22.6,85.3,34.0,3.0,,2.4165
1982-06-29,25.6,23.6,28.0,23.4,87.4,8.0,2.8,,2.5276
1982-06-30,25.7,24.2,27.9,23.8,89.4,1.3,2.9,,2.6108
1982-07-01,25.8,23.7,28.2,23.8,88.8,0.6,2.6,,2.3535
1982-07-02,25.9,23.7,28.4,23.8,88.4,0.7,2.2,,2.7089
1982-07-03,26.2,24.1,28.7,24.1,88.4,4.6,2.2,,2.3345
1982-07-04,26.5,25.0,28.8,24.4,88.0,13.6,3.0,,2.1461
1982-07-05,26.0,24.6,27.8,24.3,90.3,11.7,2.9,,1.9324
1982-07-06,25.2,23.9,27.1,23.4,90.1,18.6,2.6,,1.9891
1982-07-07,25.4,23.7,27.8,23.5,89.6,58.5,2.4,,2.1407
1982-07-08,25.0,23.7,26.3,23.0,88.9,23.6,2.5,,1.8855
1982-07-09,24.0,22.6,25.4,22.1,88.7,24.8,2.7,,1.9567
1982-07-10,24.2,22.3,26.1,22.0,87.5,10.2,1.6,,2.1961
1982-07-11,24.6,22.5,27.3,22.4,87.7,6.3,2.6,,2.1024
1982-07-12,25.1,23.4,27.4,23.3,90.3,15.3,1.9,,1.7233
1982-07-13,25.5,23.7,27.8,24.0,91.2,50.3,2.6,,2.053
1982-07-14,25.5,24.2,27.2,24.1,92.1,26.9,2.8,,2.0014
1982-07-15,25.4,23.9,27.3,23.6,90.2,18.2,2.9,,2.035
1982-07-16,25.4,23.8,27.6,23.6,89.4,23.7,3.4,,2.4046
1982-07-17,25.2,23.8,27.2,23.2,88.8,10.1,3.4,,2.0361
1982-07-18,25.0,23.5,27.3,22.6,86.5,9.4,3.2,,2.4833
1982-07-19,25.0,23.2,26.9,22.7,87.4,3.2,3.1,,2.3119
1982-07-20,25.4,23.3,27.9,23.2,87.8,12.6,3.2,,1.596
1982-07-21,25.3,23.5,27.7,23.2,88.1,37.1,2.5,,1.8799
1982-07-22,25.2,23.6,27.6,23.4,89.6,28.0,2.6,,2.4682
1982-07-23,25.2,23.5,27.5,23.6,91.2,13.5,2.6,,2.1148
1982-07-24,24.8,23.6,26.4,23.6,92.9,2.6,2.2,,2.452
1982-07-25,25.0,23.4,27.2,23.5,91.3,1.4,2.5,,2.3862
1982-07-26,25.0,23.5,27.2,23.4,90.6,1.1,2.0,,2.2229
1982-07-27,24.8,23.8,26.5,23.6,92.4,2.0,2.7,,2.1885
1982-07-28,24.7,22.8,27.1,23.0,89.9,13.8,2.9,,2.309
1982-07-29,24.4,21.9,27.2,22.5,89.2,5.2,2.1,,1.9956
1982-07-30,24.8,23.1,27.1,22.8,88.6,22.5,2.7,,2.2785
1982-07-31,25.1,23.8,26.7,23.8,92.4,38.8,3.0,,2.6509
1982-08-01,24.9,23.5,27.0,23.3,91.1,33.9,2.8,,1.752
1982-08-02,24.6,23.3,26.1,23.1,91.5,43.0,3.1,,2.0843
1982-08-03,25.2,23.4,27.2,23.3,89.3,11.0,2.4,,2.1547
1982-08-04,25.2,23.7,27.1,23.7,91.6,19.7,2.5,,2.402
1982-08-05,25.3,24.2,26.9,24.1,92.9,8.4,2.7,,2.348
1982-08-06,25.6,23.9,28.2,23.9,90.4,3.2,3.0,,2.4959
1982-08-07,24.7,23.6,25.8,23.4,92.2,37.5,2.9,,2.5476
1982-08-08,24.8,23.6,26.3,23.3,91.4,42.0,2.8,,2.1866
1982-08-09,24.8,23.2,26.9,23.2,90.9,23.4,2.9,,1.8994
1982-08-10,25.0,23.5,27.0,23.4,90.6,8.1,3.3,,2.002
1982-08-11,24.7,23.6,26.2,23.4,92.2,30.6,3.3,,1.8424
1982-08-12,24.4,23.5,25.8,23.2,92.8,12.2,3.1,,2.358
1982-08-13,24.4,23.0,26.3,23.0,91.8,29.5,3.2,,1.8346
1982-08-14,24.7,23.2,26.6,23.0,90.6,8.6,2.8,,2.5903
1982-08-15,24.6,22.6,26.8,23.0,90.8,6.1,2.6,,2.2016
1982-08-16,24.2,22.8,25.7,22.8,92.3,16.9,2.8,,1.9325
1982-08-17,24.5,23.0,26.6,22.9,91.0,29.3,3.2,,1.9121
1982-08-18,24.2,22.7,26.3,22.7,91.6,11.3,2.9,,2.5645
1982-08-19,25.0,22.8,27.7,23.2,89.8,2.4,2.6,,2.4743
1982-08-20,25.2,23.1,27.8,23.4,90.2,1.4,2.5,,2.2784
1982-08-21,25.0,23.2,27.4,23.2,90.2,14.2,2.4,,2.1642
1982-08-22,24.8,23.1,27.1,23.0,90.0,10.8,2.4,,2.3745
1982-08-23,25.2,23.3,27.6,23.4,89.6,3.2,2.4,,2.3276
1982-08-24,25.2,23.5,27.4,23.6,91.1,8.0,2.3,,2.0997
1982-08-25,25.0,23.7,26.8,23.6,92.0,13.6,2.2,,2.3902
1982-08-26,25.4,23.3,28.0,23.6,90.0,3.5,2.7,,2.4994
1982-08-27,25.2,23.7,27.3,23.8,92.0,2.6,2.5,,2.4421
1982-08-28,25.3,23.2,27.8,23.5,90.1,1.8,2.2,,2.4328
1982-08-29,25.2,23.5,27.6,23.2,88.9,0.1,2.2,,2.3083
1982-08-30,25.4,23.6,28.0,23.4,89.2,0.0,2.5,,2.6294
1982-08-31,25.5,23.2,28.4,23.5,89.0,0.6,2.3,,2.5741
1982-09-01,25.9,23.5,28.9,23.6,87.8,0.9,2.1,,2.3825
1982-09-02,26.0,23.6,29.2,23.7,87.8,0.3,2.3,,2.3765
1982-09-03,25.6,23.4,28.4,23.3,87.4,0.0,2.2,,2.4961
1982-09-04,25.5,23.0,28.4,23.2,87.4,0.0,2.1,,2.2518
1982-09-05,25.2,23.2,27.9,23.2,89.1,0.0,2.3,,2.4526
1982-09-06,25.2,22.4,28.8,22.8,87.1,0.0,2.5,,2.7269
1982-09-07,25.1,22.9,28.3,22.7,86.7,0.6,2.7,,2.6445
1982-09-08,24.9,22.8,28.2,22.2,85.8,1.4,3.1,,2.6652
1982-09-09,24.8,22.4,28.1,22.2,86.0,0.8,2.5,,2.454
1982-09-10,25.3,22.9,28.7,23.0,87.9,1.1,2.4,,2.4434
1982-09-11,25.3,22.8,28.7,23.2,88.5,1.4,2.5,,2.3483
1982-09-12,25.2,22.9,28.3,23.0,88.4,2.1,2.4,,2.369
1982-09-13,25.2,22.7,28.2,23.2,89.2,2.1,2.1,,2.3322
1982-09-14,25.3,23.7,27.4,23.4,89.4,6.1,1.5,,2.5263
1982-09-15,25.3,22.9,28.4,22.7,85.8,7.7,2.2,,2.3384
1982-09-16,25.4,23.5,28.0,23.5,89.2,6.3,2.4,,1.9828
1982-09-17,25.5,23.6,28.4,23.4,88.6,1.7,2.0,,2.4719
1982-09-18,25.8,23.8,28.8,23.7,88.9,2.2,2.5,,2.8606
1982-09-19,25.3,23.0,28.7,22.6,85.4,2.8,2.2,,2.4376
1982-09-20,25.1,23.0,27.6,22.7,86.9,2.6,1.6,,2.2478
1982-09-21,25.5,23.4,28.8,22.6,84.6,6.2,1.6,,2.0142
1982-09-22,25.2,23.3,28.1,22.7,86.0,8.4,1.9,,2.2351
1982-09-23,25.3,23.3,27.9,23.0,87.6,7.7,2.4,,2.3165
1982-09-24,25.2,23.4,27.6,23.1,88.8,4.4,1.9,,2.218
1982-09-25,25.4,23.3,28.4,22.9,86.8,3.4,1.9,,2.3875
1982-09-26,25.1,23.1,27.6,22.5,85.9,0.5,1.6,,2.3241
1982-09-27,25.2,23.2,28.3,22.3,84.2,1.0,1.7,,2.1655
1982-09-28,25.2,23.1,28.1,22.3,84.4,1.3,1.7,,2.2159
1982-09-29,25.0,23.0,27.5,22.4,85.9,0.2,1.6,,2.1687
1982-09-30,24.9,23.3,27.4,22.4,86.4,0.0,1.5,,2.5623
1982-10-01,25.0,22.9,27.8,22.2,84.6,0.2,1.3,,2.8625
1982-10-02,25.6,23.4,28.5,22.6,84.3,0.6,1.2,,2.6798
1982-10-03,26.0,23.6,29.9,22.1,80.1,5.6,1.4,,2.9562
1982-10-04,26.1,23.5,29.4,22.7,82.1,6.4,0.9,,2.7416
1982-10-05,26.5,23.8,30.1,22.8,80.6,1.8,1.0,,2.6412
1982-10-06,25.9,24.2,28.7,23.0,84.4,0.9,1.6,,2.7881
1982-10-07,25.2,24.1,27.0,23.3,89.3,5.0,1.8,,2.5191
1982-10-08,25.4,24.3,27.5,23.4,89.1,1.8,2.3,,2.7393
1982-10-09,25.7,23.9,28.2,23.6,88.5,0.7,1.8,,2.7964
1982-10-10,25.3,24.0,27.4,23.3,88.5,0.3,1.3,,2.8509
1982-10-11,25.7,23.5,28.9,23.1,85.8,3.9,1.1,,2.8412
1982-10-12,26.9,23.8,31.1,22.9,79.8,1.1,1.0,,2.7868
1982-10-13,26.9,23.2,31.5,22.8,79.4,0.8,1.4,,2.88
1982-10-14,26.3,24.4,29.0,23.0,82.4,18.9,1.1,,2.2844
1982-10-15,26.3,24.0,29.3,23.4,84.0,11.2,1.3,,2.2784
1982-10-16,25.7,24.5,27.6,23.4,87.3,0.8,1.4,,2.5435
1982-10-17,26.0,24.1,28.4,23.3,85.3,0.5,1.4,,2.1804
1982-10-18,25.6,23.9,27.8,23.0,86.1,7.6,1.2,,2.4076
1982-10-19,25.0,23.6,26.8,20.5,76.4,1.9,1.1,,2.3937
1982-10-20,25.6,22.2,29.5,21.6,78.8,0.4,1.4,,2.5503
1982-10-21,25.9,23.4,29.3,22.6,82.5,2.4,1.7,,2.6521
1982-10-22,26.5,24.0,30.1,22.2,77.6,0.7,1.3,,2.6414
1982-10-23,27.0,23.9,30.9,22.4,76.8,0.2,1.0,,2.9379
1982-10-24,26.4,24.4,29.5,22.9,81.6,2.7,1.6,,2.7117
1982-10-25,25.0,23.6,27.5,22.9,88.0,1.5,1.8,,2.6974
1982-10-26,25.3,23.3,28.2,22.4,84.4,1.4,1.1,,2.5651
1982-10-27,25.1,23.6,27.1,22.8,87.2,1.4,0.8,,2.6267
1982-10-28,26.6,22.3,31.0,21.5,74.9,7.8,0.9,,2.868
1982-10-29,27.4,23.5,31.9,22.2,74.9,2.3,1.1,,3.2525
1982-10-30,27.5,23.3,31.9,22.5,75.3,0.2,1.1,,3.0866
1982-10-31,27.4,23.8,32.1,22.0,74.1,0.4,1.4,,3.1942
1982-11-01,26.8,23.0,31.2,21.8,75.4,2.2,1.2,,3.0311
1982-11-02,25.6,22.3,28.6,22.0,81.0,3.2,1.2,,3.1061
1982-11-03,26.3,23.7,30.3,23.2,83.6,17.5,2.1,,2.4769
1982-11-04,25.5,23.7,28.9,22.9,86.1,6.0,2.4,,1.924
1982-11-05,25.2,23.3,27.7,22.5,85.2,8.5,1.5,,2.1213
1982-11-06,26.2,22.8,29.8,22.2,79.4,5.5,1.0,,2.3343
1982-11-07,27.1,22.7,31.8,22.1,75.0,1.5,1.2,,3.0718
1982-11-08,27.2,24.4,30.9,23.4,80.3,2.8,1.1,,3.211
1982-11-09,26.3,24.5,29.0,23.7,86.2,2.9,2.0,,2.523
1982-11-10,25.6,23.4,28.4,22.2,81.8,3.7,1.5,,2.2897
